customer_id,first_purchase_date,first_purchase_month,second_purchase_date,total_orders,total_customer_revenue,is_repeat_customer,hours_to_second_purchase,days_to_second_purchase,customer_type,second_purchase_interval,second_purchase_interval_order
13003,2011-05-09,2011-05-01,2011-07-11,3,149.05,true,1517,63.2,Repeat customer,61–90 days,3
13492,2011-05-09,2011-05-01,2011-07-01,3,1269.84,true,1270,52.95,Repeat customer,31–60 days,2
18120,2011-05-09,2011-05-01,,1,111.15,false,,,One-time customer,No repeat purchase,0
12684,2011-05-10,2011-05-01,2011-05-16,7,2283.63,true,146,6.06,Repeat customer,0–30 days,1
13990,2011-05-10,2011-05-01,,1,311.3,false,,,One-time customer,No repeat purchase,0
14288,2011-05-10,2011-05-01,,1,426.6,false,,,One-time customer,No repeat purchase,0
14397,2011-05-10,2011-05-01,2011-05-25,19,2612.96,true,362,15.09,Repeat customer,0–30 days,1
14591,2011-05-10,2011-05-01,2011-11-24,4,1320.21,true,4751,197.99,Repeat customer,181+ days,5
15063,2011-05-10,2011-05-01,,1,370.8,false,,,One-time customer,No repeat purchase,0
13235,2011-05-11,2011-05-01,,1,1031.07,false,,,One-time customer,No repeat purchase,0
13404,2011-05-11,2011-05-01,2011-12-08,2,252.49,true,5068,211.15,Repeat customer,181+ days,5
14691,2011-05-11,2011-05-01,2011-09-04,5,2114.33,true,2786,116.06,Repeat customer,91–180 days,4
14731,2011-05-11,2011-05-01,2011-05-18,3,380.02,true,166,6.91,Repeat customer,0–30 days,1
15187,2011-05-11,2011-05-01,2011-06-24,16,4777.18,true,1052,43.83,Repeat customer,31–60 days,2
16644,2011-05-11,2011-05-01,2011-06-15,2,833.78,true,840,34.99,Repeat customer,31–60 days,2
17489,2011-05-11,2011-05-01,2011-10-12,2,376.64,true,3693,153.89,Repeat customer,91–180 days,4
18133,2011-05-11,2011-05-01,,1,931.5,false,,,One-time customer,No repeat purchase,0
12590,2011-05-12,2011-05-01,2011-05-12,2,9864.26,true,0,0.0,Repeat customer,0–30 days,1
12757,2011-05-12,2011-05-01,2011-05-12,13,7834.65,true,0,0.0,Repeat customer,0–30 days,1
14364,2011-05-12,2011-05-01,2011-05-23,8,3717.35,true,263,10.96,Repeat customer,0–30 days,1
14883,2011-05-12,2011-05-01,2011-06-29,6,761.59,true,1152,47.99,Repeat customer,31–60 days,2
16116,2011-05-12,2011-05-01,,1,612.78,false,,,One-time customer,No repeat purchase,0
16184,2011-05-12,2011-05-01,2011-06-10,6,1158.79,true,696,29.02,Repeat customer,0–30 days,1
17658,2011-05-12,2011-05-01,2011-11-14,2,595.42,true,4461,185.86,Repeat customer,181+ days,5
17932,2011-05-12,2011-05-01,2011-06-19,3,1331.57,true,909,37.86,Repeat customer,31–60 days,2
17970,2011-05-12,2011-05-01,,1,562.79,false,,,One-time customer,No repeat purchase,0
15907,2011-05-13,2011-05-01,2011-06-16,3,882.72,true,815,33.99,Repeat customer,31–60 days,2
14689,2011-05-15,2011-05-01,,1,112.8,false,,,One-time customer,No repeat purchase,0
15333,2011-05-15,2011-05-01,,1,1028.56,false,,,One-time customer,No repeat purchase,0
15440,2011-05-15,2011-05-01,2011-07-26,3,383.68,true,1731,72.12,Repeat customer,61–90 days,3
16076,2011-05-15,2011-05-01,2011-07-28,10,2234.73,true,1776,74.0,Repeat customer,61–90 days,3
16877,2011-05-15,2011-05-01,2011-07-10,6,846.62,true,1344,56.0,Repeat customer,31–60 days,2
17263,2011-05-15,2011-05-01,,1,63.44,false,,,One-time customer,No repeat purchase,0
12674,2011-05-16,2011-05-01,2011-06-22,4,1970.6,true,888,37.02,Repeat customer,31–60 days,2
13456,2011-05-16,2011-05-01,2011-06-17,6,1766.72,true,761,31.72,Repeat customer,31–60 days,2
14888,2011-05-16,2011-05-01,,1,369.2,false,,,One-time customer,No repeat purchase,0
12690,2011-05-18,2011-05-01,,1,389.01,false,,,One-time customer,No repeat purchase,0
13572,2011-05-18,2011-05-01,,1,1384.25,false,,,One-time customer,No repeat purchase,0
16446,2011-05-18,2011-05-01,2011-12-09,2,168472.5,true,4920,204.97,Repeat customer,181+ days,5
16818,2011-05-18,2011-05-01,2011-05-22,11,3349.57,true,100,4.17,Repeat customer,0–30 days,1
12620,2011-05-19,2011-05-01,2011-09-20,3,1339.41,true,2974,123.91,Repeat customer,91–180 days,4
13529,2011-05-19,2011-05-01,2011-09-22,2,307.76,true,3022,125.89,Repeat customer,91–180 days,4
13887,2011-05-19,2011-05-01,,1,349.55,false,,,One-time customer,No repeat purchase,0
15116,2011-05-19,2011-05-01,2011-07-28,4,1352.75,true,1681,70.04,Repeat customer,61–90 days,3
16463,2011-05-19,2011-05-01,2011-10-17,4,1422.4,true,3624,150.98,Repeat customer,91–180 days,4
16813,2011-05-19,2011-05-01,2011-06-01,10,1652.18,true,311,12.95,Repeat customer,0–30 days,1
13391,2011-05-20,2011-05-01,,1,59.8,false,,,One-time customer,No repeat purchase,0
17166,2011-05-20,2011-05-01,2011-11-01,2,206.34,true,3961,165.06,Repeat customer,91–180 days,4
17455,2011-05-20,2011-05-01,,1,131.7,false,,,One-time customer,No repeat purchase,0
12710,2011-05-22,2011-05-01,2011-07-01,3,1149.02,true,959,39.97,Repeat customer,31–60 days,2
13227,2011-05-22,2011-05-01,,1,257.7,false,,,One-time customer,No repeat purchase,0
13657,2011-05-22,2011-05-01,2011-11-29,2,382.14,true,4584,191.0,Repeat customer,181+ days,5
13972,2011-05-22,2011-05-01,2011-09-30,2,190.25,true,3144,131.01,Repeat customer,91–180 days,4
14921,2011-05-22,2011-05-01,2011-11-09,2,1316.07,true,4105,171.02,Repeat customer,91–180 days,4
15292,2011-05-22,2011-05-01,,1,178.39,false,,,One-time customer,No repeat purchase,0
15705,2011-05-22,2011-05-01,,1,143.1,false,,,One-time customer,No repeat purchase,0
16038,2011-05-22,2011-05-01,2011-06-15,3,471.78,true,578,24.1,Repeat customer,0–30 days,1
18150,2011-05-22,2011-05-01,2011-07-22,3,566.58,true,1469,61.21,Repeat customer,61–90 days,3
13339,2011-05-23,2011-05-01,,1,860.12,false,,,One-time customer,No repeat purchase,0
13737,2011-05-23,2011-05-01,,1,339.6,false,,,One-time customer,No repeat purchase,0
13885,2011-05-23,2011-05-01,2011-06-03,2,506.8,true,271,11.26,Repeat customer,0–30 days,1
12815,2011-05-25,2011-05-01,2011-07-15,2,1063.46,true,1221,50.87,Repeat customer,31–60 days,2
14287,2011-05-25,2011-05-01,2011-05-25,3,176.63,true,0,0.0,Repeat customer,0–30 days,1
14705,2011-05-25,2011-05-01,,1,179,false,,,One-time customer,No repeat purchase,0
15804,2011-05-25,2011-05-01,2011-06-22,13,4206.39,true,672,28.01,Repeat customer,0–30 days,1
16091,2011-05-25,2011-05-01,2011-07-08,2,315.06,true,1055,43.98,Repeat customer,31–60 days,2
12493,2011-05-26,2011-05-01,2011-06-27,2,433.74,true,764,31.81,Repeat customer,31–60 days,2
14816,2011-05-26,2011-05-01,,1,271.85,false,,,One-time customer,No repeat purchase,0
16624,2011-05-26,2011-05-01,2011-09-20,2,810.57,true,2806,116.93,Repeat customer,91–180 days,4
18073,2011-05-26,2011-05-01,2011-05-27,12,3859.82,true,19,0.77,Repeat customer,0–30 days,1
18232,2011-05-26,2011-05-01,2011-05-31,4,592.97,true,112,4.65,Repeat customer,0–30 days,1
14280,2011-05-27,2011-05-01,,1,134.04,false,,,One-time customer,No repeat purchase,0
14823,2011-05-29,2011-05-01,2011-05-29,3,321.43,true,2,0.05,Repeat customer,0–30 days,1
15897,2011-05-29,2011-05-01,2011-05-29,2,208.59,true,0,0.01,Repeat customer,0–30 days,1
15925,2011-05-29,2011-05-01,,1,207.15,false,,,One-time customer,No repeat purchase,0
15163,2011-05-31,2011-05-01,2011-11-21,2,304.47,true,4174,173.91,Repeat customer,91–180 days,4
16483,2011-05-31,2011-05-01,,1,139.35,false,,,One-time customer,No repeat purchase,0
18204,2011-05-31,2011-05-01,2011-08-22,3,1975.35,true,1986,82.74,Repeat customer,61–90 days,3
12473,2011-06-01,2011-06-01,2011-08-17,5,3928.05,true,1850,77.08,Repeat customer,61–90 days,3
13062,2011-06-01,2011-06-01,,1,346.98,false,,,One-time customer,No repeat purchase,0
13917,2011-06-01,2011-06-01,2011-10-21,2,272.04,true,3405,141.88,Repeat customer,91–180 days,4
16969,2011-06-01,2011-06-01,2011-07-28,3,650.41,true,1369,57.07,Repeat customer,31–60 days,2
12517,2011-06-02,2011-06-01,2011-08-05,5,2481.6,true,1536,63.99,Repeat customer,61–90 days,3
13437,2011-06-02,2011-06-01,2011-06-23,7,3408.06,true,502,20.9,Repeat customer,0–30 days,1
14453,2011-06-02,2011-06-01,,1,119.93,false,,,One-time customer,No repeat purchase,0
16484,2011-06-02,2011-06-01,2011-06-19,2,404.3,true,410,17.06,Repeat customer,0–30 days,1
17900,2011-06-02,2011-06-01,2011-06-02,2,112.2,true,0,0.01,Repeat customer,0–30 days,1
13248,2011-06-03,2011-06-01,2011-08-07,2,465.68,true,1559,64.98,Repeat customer,61–90 days,3
14500,2011-06-03,2011-06-01,2011-08-19,3,356.85,true,1855,77.29,Repeat customer,61–90 days,3
16659,2011-06-03,2011-06-01,,1,39.12,false,,,One-time customer,No repeat purchase,0
16967,2011-06-03,2011-06-01,,1,319.02,false,,,One-time customer,No repeat purchase,0
13682,2011-06-05,2011-06-01,,1,59.5,false,,,One-time customer,No repeat purchase,0
15349,2011-06-05,2011-06-01,2011-07-04,2,463.91,true,697,29.01,Repeat customer,0–30 days,1
15453,2011-06-05,2011-06-01,2011-06-23,7,1371.77,true,439,18.3,Repeat customer,0–30 days,1
16682,2011-06-05,2011-06-01,2011-07-04,5,1028,true,695,28.99,Repeat customer,0–30 days,1
16963,2011-06-05,2011-06-01,,1,110.55,false,,,One-time customer,No repeat purchase,0
12535,2011-06-06,2011-06-01,2011-09-09,2,716.35,true,2276,94.83,Repeat customer,91–180 days,4
15386,2011-06-06,2011-06-01,,1,394.14,false,,,One-time customer,No repeat purchase,0
16849,2011-06-06,2011-06-01,,1,124.57,false,,,One-time customer,No repeat purchase,0
17252,2011-06-06,2011-06-01,2011-08-15,2,348.91,true,1673,69.71,Repeat customer,61–90 days,3
18248,2011-06-06,2011-06-01,2011-08-09,2,804.02,true,1533,63.88,Repeat customer,61–90 days,3
14542,2011-06-07,2011-06-01,,1,103.25,false,,,One-time customer,No repeat purchase,0
17015,2011-06-07,2011-06-01,2011-09-29,3,1838.61,true,2740,114.18,Repeat customer,91–180 days,4
17124,2011-06-07,2011-06-01,,1,294.24,false,,,One-time customer,No repeat purchase,0
18072,2011-06-07,2011-06-01,,1,247.44,false,,,One-time customer,No repeat purchase,0
14561,2011-06-08,2011-06-01,2011-06-30,3,1080.76,true,528,22.01,Repeat customer,0–30 days,1
14622,2011-06-08,2011-06-01,,1,320.58,false,,,One-time customer,No repeat purchase,0
15238,2011-06-08,2011-06-01,2011-09-05,3,1071.99,true,2135,88.98,Repeat customer,61–90 days,3
15609,2011-06-08,2011-06-01,,1,298.48,false,,,One-time customer,No repeat purchase,0
15743,2011-06-08,2011-06-01,2011-08-18,4,775.96,true,1706,71.1,Repeat customer,61–90 days,3
17828,2011-06-08,2011-06-01,2011-06-22,4,1820.09,true,337,14.02,Repeat customer,0–30 days,1
14132,2011-06-09,2011-06-01,2011-06-30,11,3586.03,true,509,21.23,Repeat customer,0–30 days,1
16107,2011-06-09,2011-06-01,2011-07-22,7,3204.16,true,1026,42.75,Repeat customer,31–60 days,2
16113,2011-06-09,2011-06-01,,1,161.38,false,,,One-time customer,No repeat purchase,0
14178,2011-06-10,2011-06-01,2011-07-19,7,1600.26,true,937,39.01,Repeat customer,31–60 days,2
15098,2011-06-10,2011-06-01,2011-06-10,3,39916.5,true,0,0.0,Repeat customer,0–30 days,1
15267,2011-06-10,2011-06-01,2011-07-07,5,1717.36,true,649,27.05,Repeat customer,0–30 days,1
15411,2011-06-10,2011-06-01,2011-08-07,4,1348.93,true,1392,58.02,Repeat customer,31–60 days,2
15679,2011-06-10,2011-06-01,2011-07-08,4,781.28,true,677,28.21,Repeat customer,0–30 days,1
16581,2011-06-10,2011-06-01,,1,105.84,false,,,One-time customer,No repeat purchase,0
17234,2011-06-10,2011-06-01,,1,149.89,false,,,One-time customer,No repeat purchase,0
17265,2011-06-12,2011-06-01,2011-07-24,2,550.01,true,1006,41.95,Repeat customer,31–60 days,2
12732,2011-06-13,2011-06-01,,1,236.26,false,,,One-time customer,No repeat purchase,0
13517,2011-06-13,2011-06-01,2011-08-25,3,2128.42,true,1755,73.12,Repeat customer,61–90 days,3
15036,2011-06-13,2011-06-01,2011-06-15,3,429.56,true,49,2.05,Repeat customer,0–30 days,1
15069,2011-06-13,2011-06-01,,1,1109.53,false,,,One-time customer,No repeat purchase,0
16342,2011-06-13,2011-06-01,2011-07-17,4,322.41,true,819,34.15,Repeat customer,31–60 days,2
14503,2011-06-14,2011-06-01,2011-09-30,6,3543.26,true,2596,108.21,Repeat customer,91–180 days,4
12624,2011-06-15,2011-06-01,2011-08-25,2,641.13,true,1707,71.1,Repeat customer,61–90 days,3
13343,2011-06-15,2011-06-01,,1,353.43,false,,,One-time customer,No repeat purchase,0
14222,2011-06-15,2011-06-01,,1,683.17,false,,,One-time customer,No repeat purchase,0
16324,2011-06-15,2011-06-01,2011-08-03,3,408.59,true,1174,48.94,Repeat customer,31–60 days,2
18165,2011-06-15,2011-06-01,,1,302.46,false,,,One-time customer,No repeat purchase,0
12816,2011-06-16,2011-06-01,2011-09-05,2,572.2,true,1943,80.97,Repeat customer,61–90 days,3
13575,2011-06-16,2011-06-01,2011-07-29,5,732.07,true,1029,42.88,Repeat customer,31–60 days,2
13826,2011-06-16,2011-06-01,,1,189.5,false,,,One-time customer,No repeat purchase,0
14765,2011-06-16,2011-06-01,2011-08-19,3,254.11,true,1532,63.8,Repeat customer,61–90 days,3
15014,2011-06-16,2011-06-01,2011-10-27,2,257.67,true,3193,133.02,Repeat customer,91–180 days,4
15585,2011-06-16,2011-06-01,,1,455.3,false,,,One-time customer,No repeat purchase,0
16257,2011-06-16,2011-06-01,,1,46.95,false,,,One-time customer,No repeat purchase,0
16852,2011-06-16,2011-06-01,2011-11-29,2,144.91,true,3982,165.9,Repeat customer,91–180 days,4
16869,2011-06-17,2011-06-01,2011-06-27,4,817.12,true,239,9.97,Repeat customer,0–30 days,1
13568,2011-06-19,2011-06-01,,1,187.05,false,,,One-time customer,No repeat purchase,0
13618,2011-06-19,2011-06-01,,1,177.34,false,,,One-time customer,No repeat purchase,0
15334,2011-06-19,2011-06-01,2011-06-29,3,350.82,true,241,10.02,Repeat customer,0–30 days,1
15700,2011-06-19,2011-06-01,2011-06-20,2,696.68,true,25,1.05,Repeat customer,0–30 days,1
15909,2011-06-19,2011-06-01,,1,191.94,false,,,One-time customer,No repeat purchase,0
16744,2011-06-19,2011-06-01,2011-07-17,7,1291.91,true,671,27.98,Repeat customer,0–30 days,1
17562,2011-06-19,2011-06-01,2011-07-06,7,1122.38,true,405,16.91,Repeat customer,0–30 days,1
17879,2011-06-19,2011-06-01,,1,178.52,false,,,One-time customer,No repeat purchase,0
12432,2011-06-20,2011-06-01,2011-06-20,5,5059.32,true,0,0.0,Repeat customer,0–30 days,1
12904,2011-06-20,2011-06-01,2011-11-21,2,496.06,true,3697,154.05,Repeat customer,91–180 days,4
14808,2011-06-20,2011-06-01,2011-06-26,8,2718.6,true,144,6.0,Repeat customer,0–30 days,1
15825,2011-06-20,2011-06-01,,1,532.94,false,,,One-time customer,No repeat purchase,0
15840,2011-06-20,2011-06-01,2011-10-12,2,355.56,true,2734,113.89,Repeat customer,91–180 days,4
17444,2011-06-20,2011-06-01,2011-07-11,3,2940.04,true,505,21.06,Repeat customer,0–30 days,1
12444,2011-06-21,2011-06-01,2011-08-10,5,5005.46,true,1194,49.78,Repeat customer,31–60 days,2
12830,2011-06-21,2011-06-01,2011-07-06,6,6814.64,true,360,15.0,Repeat customer,0–30 days,1
12930,2011-06-21,2011-06-01,2011-09-22,2,415.8,true,2234,93.08,Repeat customer,91–180 days,4
14960,2011-06-21,2011-06-01,2011-12-01,2,221.27,true,3911,162.97,Repeat customer,91–180 days,4
15412,2011-06-21,2011-06-01,,1,190.53,false,,,One-time customer,No repeat purchase,0
15507,2011-06-21,2011-06-01,,1,475.86,false,,,One-time customer,No repeat purchase,0
13420,2011-06-22,2011-06-01,2011-07-13,2,159.85,true,501,20.88,Repeat customer,0–30 days,1
16114,2011-06-22,2011-06-01,,1,135.75,false,,,One-time customer,No repeat purchase,0
16247,2011-06-22,2011-06-01,,1,114.56,false,,,One-time customer,No repeat purchase,0
17877,2011-06-22,2011-06-01,,1,237.61,false,,,One-time customer,No repeat purchase,0
12465,2011-06-23,2011-06-01,2011-11-22,2,742.19,true,3651,152.12,Repeat customer,91–180 days,4
12697,2011-06-23,2011-06-01,2011-07-31,3,957.59,true,911,37.94,Repeat customer,31–60 days,2
12704,2011-06-23,2011-06-01,2011-08-04,8,2340.84,true,1008,41.99,Repeat customer,31–60 days,2
12919,2011-06-23,2011-06-01,2011-07-12,6,1335.19,true,464,19.33,Repeat customer,0–30 days,1
15130,2011-06-23,2011-06-01,,1,330.11,false,,,One-time customer,No repeat purchase,0
17370,2011-06-23,2011-06-01,2011-09-08,4,446.18,true,1851,77.1,Repeat customer,61–90 days,3
13791,2011-06-24,2011-06-01,2011-08-04,2,1516,true,979,40.8,Repeat customer,31–60 days,2
12548,2011-06-26,2011-06-01,,1,95.2,false,,,One-time customer,No repeat purchase,0
14795,2011-06-26,2011-06-01,,1,131.45,false,,,One-time customer,No repeat purchase,0
14351,2011-06-28,2011-06-01,,1,51,false,,,One-time customer,No repeat purchase,0
16671,2011-06-28,2011-06-01,2011-11-04,3,1692.27,true,3094,128.93,Repeat customer,91–180 days,4
17391,2011-06-28,2011-06-01,2011-06-29,2,508.8,true,21,0.9,Repeat customer,0–30 days,1
17750,2011-06-28,2011-06-01,2011-07-15,9,1710.45,true,410,17.07,Repeat customer,0–30 days,1
17997,2011-06-28,2011-06-01,2011-07-06,8,1962.46,true,191,7.98,Repeat customer,0–30 days,1
14383,2011-06-29,2011-06-01,2011-10-06,3,1247.69,true,2379,99.11,Repeat customer,91–180 days,4
15537,2011-06-29,2011-06-01,,1,110.92,false,,,One-time customer,No repeat purchase,0
17837,2011-06-29,2011-06-01,2011-07-07,8,1541.23,true,193,8.04,Repeat customer,0–30 days,1
15578,2011-06-30,2011-06-01,,1,127.1,false,,,One-time customer,No repeat purchase,0
16498,2011-06-30,2011-06-01,2011-07-01,2,100.97,true,20,0.8,Repeat customer,0–30 days,1
17891,2011-06-30,2011-06-01,,1,203.86,false,,,One-time customer,No repeat purchase,0
12922,2011-07-01,2011-07-01,,1,405.38,false,,,One-time customer,No repeat purchase,0
13730,2011-07-01,2011-07-01,2011-07-27,2,752.6,true,620,25.82,Repeat customer,0–30 days,1
16866,2011-07-01,2011-07-01,2011-07-10,3,207.74,true,214,8.9,Repeat customer,0–30 days,1
15007,2011-07-03,2011-07-01,,1,156.91,false,,,One-time customer,No repeat purchase,0
16009,2011-07-03,2011-07-01,2011-10-27,4,972.11,true,2785,116.04,Repeat customer,91–180 days,4
17312,2011-07-03,2011-07-01,2011-07-07,3,644.3,true,103,4.29,Repeat customer,0–30 days,1
17899,2011-07-03,2011-07-01,,1,154.55,false,,,One-time customer,No repeat purchase,0
17939,2011-07-03,2011-07-01,,1,99.14,false,,,One-time customer,No repeat purchase,0
18265,2011-07-04,2011-07-01,2011-09-28,2,801.51,true,2063,85.95,Repeat customer,61–90 days,3
14034,2011-07-05,2011-07-01,2011-07-05,3,648.89,true,0,0.01,Repeat customer,0–30 days,1
16338,2011-07-05,2011-07-01,,1,214.8,false,,,One-time customer,No repeat purchase,0
16616,2011-07-05,2011-07-01,2011-11-24,2,500.42,true,3411,142.12,Repeat customer,91–180 days,4
17024,2011-07-05,2011-07-01,2011-09-01,3,95.85,true,1398,58.24,Repeat customer,31–60 days,2
14002,2011-07-06,2011-07-01,2011-07-28,2,529.73,true,529,22.04,Repeat customer,0–30 days,1
13486,2011-07-07,2011-07-01,2011-08-03,3,1122.41,true,644,26.83,Repeat customer,0–30 days,1
13681,2011-07-07,2011-07-01,2011-10-02,4,827.83,true,2084,86.85,Repeat customer,61–90 days,3
15505,2011-07-07,2011-07-01,2011-08-05,5,3610.96,true,698,29.07,Repeat customer,0–30 days,1
16929,2011-07-07,2011-07-01,2011-08-04,7,1295.39,true,672,27.98,Repeat customer,0–30 days,1
17892,2011-07-07,2011-07-01,2011-10-13,3,244.1,true,2353,98.02,Repeat customer,91–180 days,4
18013,2011-07-07,2011-07-01,2011-07-07,2,187.29,true,0,0.0,Repeat customer,0–30 days,1
12461,2011-07-08,2011-07-01,2011-09-06,2,826.88,true,1446,60.27,Repeat customer,61–90 days,3
18121,2011-07-08,2011-07-01,2011-07-13,2,653.3,true,120,5.03,Repeat customer,0–30 days,1
15467,2011-07-10,2011-07-01,2011-07-17,3,524.88,true,169,7.03,Repeat customer,0–30 days,1
18024,2011-07-10,2011-07-01,2011-07-10,2,389.78,true,0,0.01,Repeat customer,0–30 days,1
12556,2011-07-11,2011-07-01,2011-10-20,2,599.56,true,2424,100.98,Repeat customer,91–180 days,4
13058,2011-07-11,2011-07-01,2011-10-12,3,271.4,true,2233,93.06,Repeat customer,91–180 days,4
13224,2011-07-11,2011-07-01,2011-10-10,2,2155.95,true,2184,91.03,Repeat customer,91–180 days,4
13678,2011-07-11,2011-07-01,,1,232.6,false,,,One-time customer,No repeat purchase,0
12722,2011-07-12,2011-07-01,2011-08-14,4,997.63,true,792,32.97,Repeat customer,31–60 days,2
13311,2011-07-12,2011-07-01,2011-12-05,2,598.57,true,3502,145.94,Repeat customer,91–180 days,4
16989,2011-07-12,2011-07-01,2011-09-02,6,1133.25,true,1252,52.2,Repeat customer,31–60 days,2
17405,2011-07-12,2011-07-01,2011-09-28,3,1031.41,true,1868,77.84,Repeat customer,61–90 days,3
18122,2011-07-12,2011-07-01,2011-09-16,6,1793.06,true,1585,66.04,Repeat customer,61–90 days,3
